"","metabolite","date","treatment","nmol","replicate","pn_nm","pc_nm","cn_ratio","nm_metab_per_pc_nm"
"507","Shikimic acid",2022-07-27,"RH",0.0319258458774506,"230616_Smp_27July-RH_2",2509.253898,31183.55714,12.4274220176981,1.02380385066778e-06
"508","Shikimic acid",2022-07-27,"RH",0.16612766249806,"230616_Smp_27July-RH_3",1987.74662666667,22657.5995466667,11.3986356423415,7.33209456526476e-06
"509","Shikimic acid",2022-07-27,"RL",0.20289140915917,"230616_Smp_27July-RL_1",1186.245581,11993.75234,10.1106824186349,1.69164247691286e-05
"510","Shikimic acid",2022-07-27,"RL",0.295443281519573,"230616_Smp_27July-RL_2",1450.355648,18072.54212,12.460765843827,1.63476327545874e-05
"511","Shikimic acid",2022-07-27,"RL",0.124449477772682,"230616_Smp_27July-RL_3",2266.767342,21826.23696,9.62879451966271,5.70182931674183e-06
"512","Shikimic acid",2022-07-27,"ZF",0.133650916800007,"230616_Smp_27July-ZF_1",719.3131445,7946.02717,11.0466870107363,1.68198414050989e-05
"513","Shikimic acid",2022-07-27,"ZF",0.0565296486598108,"230616_Smp_27July-ZF_2",662.2942942,7349.96006,11.0977251719769,7.69115045501496e-06
"514","Shikimic acid",2022-07-27,"ZF",0.118748732428126,"230616_Smp_27July-ZF_3",533.518494,5329.35629,9.9890750741248,2.22820029223691e-05
"515","Shikimic acid",2022-07-27,"ZH",0.200303683350483,"230616_Smp_27July-ZH_2",1119.460044,13829.30202,12.3535467783073,1.44840052708953e-05
"516","Shikimic acid",2022-07-27,"ZH",0.200869124903152,"230616_Smp_27July-ZH_3",1181.178816,10188.12289,8.6253857180588,1.97160092268137e-05
"517","Shikimic acid",2022-07-27,"ZL",0.0464456248459332,"230616_Smp_27July-ZL_1",686.3991255,7511.747635,10.9437022221264,6.18306512715176e-06
"518","Shikimic acid",2022-07-27,"ZL",0.213096614073601,"230616_Smp_27July-ZL_2",770.5393265,7771.73842,10.0861022308898,2.74194269746924e-05
"519","Shikimic acid",2022-07-27,"ZL",0.0824095762433901,"230616_Smp_27July-ZL_3",735.371196,8741.118965,11.886675753071,9.42780627667503e-06
"520","Ethyl dihydroxybenzoate",2022-07-27,"C",0.00047818802983082,"230616_Smp_27July-C_1",1185.426254,11479.2730866667,9.68366699145729,4.16566472650818e-08
"521","Ethyl dihydroxybenzoate",2022-07-27,"C",0.00140783552446146,"230616_Smp_27July-C_2",873.6222439,10625.53868,12.1626237818371,1.3249544958237e-07
"522","Ethyl dihydroxybenzoate",2022-07-27,"LH",0.00516769038001542,"230616_Smp_27July-LH_2",2574.28402,28262.54342,10.9787976774995,1.82845906796856e-07
"523","Ethyl dihydroxybenzoate",2022-07-27,"LL",0.00529824974504917,"230616_Smp_27July-LL_2",966.664390666667,9603.34338,9.93451654237205,5.51708872150021e-07
"524","Ethyl dihydroxybenzoate",2022-07-27,"RH",0.00785991290051084,"230616_Smp_27July-RH_2",2509.253898,31183.55714,12.4274220176981,2.5205312098371e-07
"525","Ethyl dihydroxybenzoate",2022-07-27,"RH",0.00035126274279716,"230616_Smp_27July-RH_3",1987.74662666667,22657.5995466667,11.3986356423415,1.55030872566038e-08
"526","Ethyl dihydroxybenzoate",2022-07-27,"RL",0.011124306056779,"230616_Smp_27July-RL_1",1186.245581,11993.75234,10.1106824186349,9.27508401159716e-07
"527","Ethyl dihydroxybenzoate",2022-07-27,"RL",0.00157034645840516,"230616_Smp_27July-RL_2",1450.355648,18072.54212,12.460765843827,8.68912877877503e-08
"528","Ethyl dihydroxybenzoate",2022-07-27,"RL",0.0004222137894657,"230616_Smp_27July-RL_3",2266.767342,21826.23696,9.62879451966271,1.93443235423254e-08
"529","Ethyl dihydroxybenzoate",2022-07-27,"ZF",0.0359789768587694,"230616_Smp_27July-ZF_1",719.3131445,7946.02717,11.0466870107363,4.52792019068435e-06
"530","Ethyl dihydroxybenzoate",2022-07-27,"ZF",0.00034377433964545,"230616_Smp_27July-ZF_3",533.518494,5329.35629,9.9890750741248,6.45057903691873e-08
"531","Ethyl dihydroxybenzoate",2022-07-27,"ZL",0.0103933844205778,"230616_Smp_27July-ZL_1",686.3991255,7511.747635,10.9437022221264,1.38361735851604e-06
"532","Ethyl dihydroxybenzoate",2022-07-27,"ZL",0.00152426760791909,"230616_Smp_27July-ZL_2",770.5393265,7771.73842,10.0861022308898,1.96129556290327e-07
"533","Mannitol",2022-07-27,"C",0.473620042068356,"230616_Smp_27July-C_1",1185.426254,11479.2730866667,9.68366699145729,4.12587137262613e-05
"534","Mannitol",2022-07-27,"C",0.0405530206912852,"230616_Smp_27July-C_2",873.6222439,10625.53868,12.1626237818371,3.81656139162304e-06
"535","Mannitol",2022-07-27,"C",1.14041046656236,"230616_Smp_27July-C_3",517.7119853,5497.437682,10.618718202582,0.000207444000738081
"536","Mannitol",2022-07-27,"LH",0.510089054457631,"230616_Smp_27July-LH_1",2010.09345,20020.74554,9.96010684975865,2.54780249535918e-05
"537","Mannitol",2022-07-27,"LH",0.137274415302423,"230616_Smp_27July-LH_2",2574.28402,28262.54342,10.9787976774995,4.85711470699699e-06
"538","Mannitol",2022-07-27,"LH",0.106344728823803,"230616_Smp_27July-LH_3",2662.613278,28495.09614,10.7019282054373,3.7320361475995e-06
"539","Mannitol",2022-07-27,"LL",0.161012655400982,"230616_Smp_27July-LL_1",939.6974365,9737.048695,10.3618976883311,1.65360840275619e-05
"540","Mannitol",2022-07-27,"LL",0.138419407832754,"230616_Smp_27July-LL_2",966.664390666667,9603.34338,9.93451654237205,1.44136684856055e-05
"541","Mannitol",2022-07-27,"LL",0.395298319173298,"230616_Smp_27July-LL_3",1154.727914,10410.86432,9.01585922863557,3.79697887728593e-05
"542","Mannitol",2022-07-27,"RH",0.0223022305719984,"230616_Smp_27July-RH_2",2509.253898,31183.55714,12.4274220176981,7.15191999163903e-07
"543","Mannitol",2022-07-27,"RH",0.0856683318142758,"230616_Smp_27July-RH_3",1987.74662666667,22657.5995466667,11.3986356423415,3.78099770180108e-06
"544","Mannitol",2022-07-27,"RL",0.0452497698150937,"230616_Smp_27July-RL_1",1186.245581,11993.75234,10.1106824186349,3.77277840431827e-06
"545","Mannitol",2022-07-27,"RL",0.0287799757974354,"230616_Smp_27July-RL_2",1450.355648,18072.54212,12.460765843827,1.59246970383796e-06
"546","Mannitol",2022-07-27,"ZF",0.456570075078198,"230616_Smp_27July-ZF_1",719.3131445,7946.02717,11.0466870107363,5.74589118952381e-05
"547","Mannitol",2022-07-27,"ZF",0.132581620846029,"230616_Smp_27July-ZF_2",662.2942942,7349.96006,11.0977251719769,1.80384137823504e-05
"548","Mannitol",2022-07-27,"ZF",0.593892876899578,"230616_Smp_27July-ZF_3",533.518494,5329.35629,9.9890750741248,0.000111438013257616
"549","Mannitol",2022-07-27,"ZH",0.326886760192225,"230616_Smp_27July-ZH_2",1119.460044,13829.30202,12.3535467783073,2.36372565816756e-05
"550","Mannitol",2022-07-27,"ZH",0.549261663593657,"230616_Smp_27July-ZH_3",1181.178816,10188.12289,8.6253857180588,5.39119590059889e-05
"551","Mannitol",2022-07-27,"ZL",0.0372701814820139,"230616_Smp_27July-ZL_1",686.3991255,7511.747635,10.9437022221264,4.96158594417608e-06
"552","Mannitol",2022-07-27,"ZL",0.220538541955997,"230616_Smp_27July-ZL_2",770.5393265,7771.73842,10.0861022308898,2.83769898107298e-05
"553","Mannitol",2022-07-27,"ZL",0.160988229514009,"230616_Smp_27July-ZL_3",735.371196,8741.118965,11.886675753071,1.84173479572371e-05
"554","N-Acetyl-L-glutamic acid",2022-07-27,"C",0.0111055067882607,"230616_Smp_27July-C_1",1185.426254,11479.2730866667,9.68366699145729,9.67439898364287e-07
"555","N-Acetyl-L-glutamic acid",2022-07-27,"C",0.0066529416433682,"230616_Smp_27July-C_2",873.6222439,10625.53868,12.1626237818371,6.26127469272758e-07
"556","N-Acetyl-L-glutamic acid",2022-07-27,"C",0.00273613381158029,"230616_Smp_27July-C_3",517.7119853,5497.437682,10.618718202582,4.97710746324435e-07
"557","N-Acetyl-L-glutamic acid",2022-07-27,"LH",0.0054863386981143,"230616_Smp_27July-LH_1",2010.09345,20020.74554,9.96010684975865,2.74032687102136e-07
"558","N-Acetyl-L-glutamic acid",2022-07-27,"LH",0.00322701405283797,"230616_Smp_27July-LH_2",2574.28402,28262.54342,10.9787976774995,1.14179888373188e-07
"559","N-Acetyl-L-glutamic acid",2022-07-27,"LH",0.0161353554448891,"230616_Smp_27July-LH_3",2662.613278,28495.09614,10.7019282054373,5.66250254626763e-07
"560","N-Acetyl-L-glutamic acid",2022-07-27,"LL",0.00111611299873638,"230616_Smp_27July-LL_1",939.6974365,9737.048695,10.3618976883311,1.14625389447781e-07
"561","N-Acetyl-L-glutamic acid",2022-07-27,"LL",0.00654328966452566,"230616_Smp_27July-LL_2",966.664390666667,9603.34338,9.93451654237205,6.81355378602078e-07
"562","N-Acetyl-L-glutamic acid",2022-07-27,"LL",0.00792187260859882,"230616_Smp_27July-LL_3",1154.727914,10410.86432,9.01585922863557,7.60923624120271e-07
"563","N-Acetyl-L-glutamic acid",2022-07-27,"RH",0.0124593697508168,"230616_Smp_27July-RH_2",2509.253898,31183.55714,12.4274220176981,3.99549342458908e-07
"564","N-Acetyl-L-glutamic acid",2022-07-27,"RH",0.00413933303509806,"230616_Smp_27July-RH_3",1987.74662666667,22657.5995466667,11.3986356423415,1.82690713840736e-07
"565","N-Acetyl-L-glutamic acid",2022-07-27,"RL",0.00399525844958613,"230616_Smp_27July-RL_1",1186.245581,11993.75234,10.1106824186349,3.33111634818543e-07
"566","N-Acetyl-L-glutamic acid",2022-07-27,"RL",0.00232195421564844,"230616_Smp_27July-RL_2",1450.355648,18072.54212,12.460765843827,1.28479668229897e-07
"567","N-Acetyl-L-glutamic acid",2022-07-27,"RL",0.00850918281446339,"230616_Smp_27July-RL_3",2266.767342,21826.23696,9.62879451966271,3.89860278254002e-07
"568","N-Acetyl-L-glutamic acid",2022-07-27,"ZF",0.00139391140665518,"230616_Smp_27July-ZF_1",719.3131445,7946.02717,11.0466870107363,1.75422431465859e-07
"569","N-Acetyl-L-glutamic acid",2022-07-27,"ZF",0.00142567664771838,"230616_Smp_27July-ZF_2",662.2942942,7349.96006,11.0977251719769,1.93970665973711e-07
"570","N-Acetyl-L-glutamic acid",2022-07-27,"ZF",0.00233030871385911,"230616_Smp_27July-ZF_3",533.518494,5329.35629,9.9890750741248,4.37258945931556e-07
"571","N-Acetyl-L-glutamic acid",2022-07-27,"ZH",0.0103879986304521,"230616_Smp_27July-ZH_2",1119.460044,13829.30202,12.3535467783073,7.51158562842067e-07
"572","N-Acetyl-L-glutamic acid",2022-07-27,"ZH",0.00830509065452884,"230616_Smp_27July-ZH_3",1181.178816,10188.12289,8.6253857180588,8.15173780705038e-07
"573","N-Acetyl-L-glutamic acid",2022-07-27,"ZL",0.00442057953692536,"230616_Smp_27July-ZL_1",686.3991255,7511.747635,10.9437022221264,5.88488824668211e-07
"574","N-Acetyl-L-glutamic acid",2022-07-27,"ZL",0.00234713437511193,"230616_Smp_27July-ZL_2",770.5393265,7771.73842,10.0861022308898,3.02008926223218e-07
"575","N-Acetyl-L-glutamic acid",2022-07-27,"ZL",0.00397894481731596,"230616_Smp_27July-ZL_3",735.371196,8741.118965,11.886675753071,4.55198565909915e-07
"576","Citric acid",2022-07-27,"C",0.00568936316045521,"230616_Smp_27July-C_1",1185.426254,11479.2730866667,9.68366699145729,4.95620508154256e-07
"577","Citric acid",2022-07-27,"C",0.00539670224938297,"230616_Smp_27July-C_2",873.6222439,10625.53868,12.1626237818371,5.07899167459712e-07
"578","Citric acid",2022-07-27,"C",0.000832865464667,"230616_Smp_27July-C_3",517.7119853,5497.437682,10.618718202582,1.51500665008721e-07
"579","Citric acid",2022-07-27,"LH",0.00888681333036174,"230616_Smp_27July-LH_1",2010.09345,20020.74554,9.96010684975865,4.43880239754635e-07
"580","Citric acid",2022-07-27,"LH",0.00565895281569779,"230616_Smp_27July-LH_2",2574.28402,28262.54342,10.9787976774995,2.00228009616899e-07
"581","Citric acid",2022-07-27,"LH",0.00763368377354151,"230616_Smp_27July-LH_3",2662.613278,28495.09614,10.7019282054373,2.67894648820845e-07
"582","Citric acid",2022-07-27,"LL",0.00296255173288764,"230616_Smp_27July-LL_1",939.6974365,9737.048695,10.3618976883311,3.04255614374088e-07
"583","Citric acid",2022-07-27,"LL",0.0112434947821615,"230616_Smp_27July-LL_2",966.664390666667,9603.34338,9.93451654237205,1.17078962370306e-06
"584","Citric acid",2022-07-27,"LL",0.129855900388081,"230616_Smp_27July-LL_3",1154.727914,10410.86432,9.01585922863557,1.24731142772285e-05
"585","Citric acid",2022-07-27,"RH",0.457728777845076,"230616_Smp_27July-RH_2",2509.253898,31183.55714,12.4274220176981,1.46785299634061e-05
"586","Citric acid",2022-07-27,"RH",0.00193007757590895,"230616_Smp_27July-RH_3",1987.74662666667,22657.5995466667,11.3986356423415,8.51845568165185e-08
"587","Citric acid",2022-07-27,"RL",0.639454022635197,"230616_Smp_27July-RL_1",1186.245581,11993.75234,10.1106824186349,5.3315593361268e-05
"588","Citric acid",2022-07-27,"RL",0.00820673837186858,"230616_Smp_27July-RL_3",2266.767342,21826.23696,9.62879451966271,3.76003357193854e-07
"589","Citric acid",2022-07-27,"ZF",0.00491755891910338,"230616_Smp_27July-ZF_1",719.3131445,7946.02717,11.0466870107363,6.18870136471404e-07
"590","Citric acid",2022-07-27,"ZF",0.0109522598929055,"230616_Smp_27July-ZF_3",533.518494,5329.35629,9.9890750741248,2.05508119497589e-06
"591","Citric acid",2022-07-27,"ZH",0.0147426430616388,"230616_Smp_27July-ZH_3",1181.178816,10188.12289,8.6253857180588,1.44704213139294e-06
"592","Citric acid",2022-07-27,"ZL",0.00895942017609329,"230616_Smp_27July-ZL_2",770.5393265,7771.73842,10.0861022308898,1.15282060356495e-06
"593","Citric acid",2022-07-27,"ZL",0.00366322669328145,"230616_Smp_27July-ZL_3",735.371196,8741.118965,11.886675753071,4.19079834967267e-07
"594","Isocitric acid",2022-07-27,"C",0.00716614120721316,"230616_Smp_27July-C_1",1185.426254,11479.2730866667,9.68366699145729,6.24267856780647e-07
"595","Isocitric acid",2022-07-27,"C",0.0056685549593488,"230616_Smp_27July-C_2",873.6222439,10625.53868,12.1626237818371,5.33484007734919e-07
"596","Isocitric acid",2022-07-27,"C",0.00101417941593519,"230616_Smp_27July-C_3",517.7119853,5497.437682,10.618718202582,1.84482203273694e-07
"597","Isocitric acid",2022-07-27,"LH",0.0108214634118787,"230616_Smp_27July-LH_1",2010.09345,20020.74554,9.96010684975865,5.40512509399722e-07
"598","Isocitric acid",2022-07-27,"LH",0.00689048257233483,"230616_Smp_27July-LH_2",2574.28402,28262.54342,10.9787976774995,2.43802635521429e-07
"599","Isocitric acid",2022-07-27,"LH",0.00929552884508138,"230616_Smp_27July-LH_3",2662.613278,28495.09614,10.7019282054373,3.26215037121169e-07
"600","Isocitric acid",2022-07-27,"LL",0.00334179607364799,"230616_Smp_27July-LL_1",939.6974365,9737.048695,10.3618976883311,3.43204206769964e-07
"601","Isocitric acid",2022-07-27,"LL",0.0207546725234363,"230616_Smp_27July-LL_2",966.664390666667,9603.34338,9.93451654237205,2.16119237875636e-06
"602","Isocitric acid",2022-07-27,"LL",0.182812241630505,"230616_Smp_27July-LL_3",1154.727914,10410.86432,9.01585922863557,1.75597564247677e-05
"603","Isocitric acid",2022-07-27,"RH",0.557375859926249,"230616_Smp_27July-RH_2",2509.253898,31183.55714,12.4274220176981,1.78740307728167e-05
"604","Isocitric acid",2022-07-27,"RH",0.00235025347032196,"230616_Smp_27July-RH_3",1987.74662666667,22657.5995466667,11.3986356423415,1.03729146835757e-07
"605","Isocitric acid",2022-07-27,"RL",0.778662502776318,"230616_Smp_27July-RL_1",1186.245581,11993.75234,10.1106824186349,6.49223429584605e-05
"606","Isocitric acid",2022-07-27,"RL",1.46448880096261e-05,"230616_Smp_27July-RL_2",1450.355648,18072.54212,12.460765843827,8.10339127300709e-10
"607","Isocitric acid",2022-07-27,"RL",0.00999333683747148,"230616_Smp_27July-RL_3",2266.767342,21826.23696,9.62879451966271,4.57858899625521e-07
"608","Isocitric acid",2022-07-27,"ZF",0.00598810641571884,"230616_Smp_27July-ZF_1",719.3131445,7946.02717,11.0466870107363,7.53597525858805e-07
"609","Isocitric acid",2022-07-27,"ZF",0.0130550389673011,"230616_Smp_27July-ZF_3",533.518494,5329.35629,9.9890750741248,2.4496464970446e-06
"610","Isocitric acid",2022-07-27,"ZH",0.0186143221408295,"230616_Smp_27July-ZH_3",1181.178816,10188.12289,8.6253857180588,1.82706101426202e-06
"611","Isocitric acid",2022-07-27,"ZL",0.0125954614602904,"230616_Smp_27July-ZL_2",770.5393265,7771.73842,10.0861022308898,1.62067490947417e-06
"612","Isocitric acid",2022-07-27,"ZL",0.0044609793366122,"230616_Smp_27July-ZL_3",735.371196,8741.118965,11.886675753071,5.1034419671832e-07
"613","D-Gluconic acid",2022-07-27,"C",0.0340913853831478,"230616_Smp_27July-C_1",1185.426254,11479.2730866667,9.68366699145729,2.9698209220883e-06
"614","D-Gluconic acid",2022-07-27,"C",0.0227119138006827,"230616_Smp_27July-C_2",873.6222439,10625.53868,12.1626237818371,2.13748351821752e-06
"615","D-Gluconic acid",2022-07-27,"C",0.00221523633896034,"230616_Smp_27July-C_3",517.7119853,5497.437682,10.618718202582,4.02957971895449e-07
"616","D-Gluconic acid",2022-07-27,"LH",0.283629280252256,"230616_Smp_27July-LH_1",2010.09345,20020.74554,9.96010684975865,1.41667691488104e-05
"617","D-Gluconic acid",2022-07-27,"LH",0.0213933078228649,"230616_Smp_27July-LH_2",2574.28402,28262.54342,10.9787976774995,7.56949135997644e-07
"618","D-Gluconic acid",2022-07-27,"LH",0.023089349204636,"230616_Smp_27July-LH_3",2662.613278,28495.09614,10.7019282054373,8.10292026782262e-07
"619","D-Gluconic acid",2022-07-27,"LL",0.00550868223428038,"230616_Smp_27July-LL_1",939.6974365,9737.048695,10.3618976883311,5.65744550205352e-07
"620","D-Gluconic acid",2022-07-27,"LL",0.008839852000951,"230616_Smp_27July-LL_2",966.664390666667,9603.34338,9.93451654237205,9.20497336309034e-07
"621","D-Gluconic acid",2022-07-27,"LL",0.0205868295109837,"230616_Smp_27July-LL_3",1154.727914,10410.86432,9.01585922863557,1.97743711551739e-06
"622","D-Gluconic acid",2022-07-27,"RH",0.0518351697763695,"230616_Smp_27July-RH_2",2509.253898,31183.55714,12.4274220176981,1.66225968203862e-06
"623","D-Gluconic acid",2022-07-27,"RH",0.00917562294217388,"230616_Smp_27July-RH_3",1987.74662666667,22657.5995466667,11.3986356423415,4.04968890163114e-07
"624","D-Gluconic acid",2022-07-27,"RL",0.178874593044709,"230616_Smp_27July-RL_1",1186.245581,11993.75234,10.1106824186349,1.49139808772064e-05
"625","D-Gluconic acid",2022-07-27,"RL",0.00382099680531475,"230616_Smp_27July-RL_2",1450.355648,18072.54212,12.460765843827,2.11425530506095e-07
"626","D-Gluconic acid",2022-07-27,"RL",0.0538837007874036,"230616_Smp_27July-RL_3",2266.767342,21826.23696,9.62879451966271,2.46875816871932e-06
"627","D-Gluconic acid",2022-07-27,"ZF",0.0173745557286309,"230616_Smp_27July-ZF_1",719.3131445,7946.02717,11.0466870107363,2.18657139686459e-06
"628","D-Gluconic acid",2022-07-27,"ZF",0.00215603251425355,"230616_Smp_27July-ZF_2",662.2942942,7349.96006,11.0977251719769,2.93339351051324e-07
"629","D-Gluconic acid",2022-07-27,"ZF",0.00304106492142102,"230616_Smp_27July-ZF_3",533.518494,5329.35629,9.9890750741248,5.70625185470762e-07
"630","D-Gluconic acid",2022-07-27,"ZH",0.00131297656156086,"230616_Smp_27July-ZH_2",1119.460044,13829.30202,12.3535467783073,9.49416362201091e-08
"631","D-Gluconic acid",2022-07-27,"ZH",0.0123768006703143,"230616_Smp_27July-ZH_3",1181.178816,10188.12289,8.6253857180588,1.21482640167823e-06
"632","D-Gluconic acid",2022-07-27,"ZL",0.00244432645090001,"230616_Smp_27July-ZL_1",686.3991255,7511.747635,10.9437022221264,3.25400501943249e-07
"633","D-Gluconic acid",2022-07-27,"ZL",0.00729762933157829,"230616_Smp_27July-ZL_2",770.5393265,7771.73842,10.0861022308898,9.3899574808107e-07
"634","D-Gluconic acid",2022-07-27,"ZL",0.00468234496962782,"230616_Smp_27July-ZL_3",735.371196,8741.118965,11.886675753071,5.35668830086426e-07
"635","D-Ribose 5-phosphate",2022-07-27,"C",0.0142407967071209,"230616_Smp_27July-C_1",1185.426254,11479.2730866667,9.68366699145729,1.24056607065667e-06
"636","D-Ribose 5-phosphate",2022-07-27,"LH",0.0714291780428606,"230616_Smp_27July-LH_1",2010.09345,20020.74554,9.96010684975865,3.56775814867385e-06
"637","D-Ribose 5-phosphate",2022-07-27,"LH",0.0087064335944761,"230616_Smp_27July-LH_3",2662.613278,28495.09614,10.7019282054373,3.05541471125428e-07
"638","D-Ribose 5-phosphate",2022-07-27,"LL",0.00232787229154252,"230616_Smp_27July-LL_2",966.664390666667,9603.34338,9.93451654237205,2.42402275898055e-07
"639","D-Ribose 5-phosphate",2022-07-27,"LL",0.0070799038367711,"230616_Smp_27July-LL_3",1154.727914,10410.86432,9.01585922863557,6.80049573133914e-07
"640","D-Ribose 5-phosphate",2022-07-27,"RH",0.0196748234059432,"230616_Smp_27July-RH_2",2509.253898,31183.55714,12.4274220176981,6.30935826776021e-07
"641","D-Ribose 5-phosphate",2022-07-27,"ZF",0.00537868419254355,"230616_Smp_27July-ZF_1",719.3131445,7946.02717,11.0466870107363,6.76902315769901e-07
